plotcode,treatment,year,species_other,sowndiv,AGB.mix,biomass.y,AGB.mono
B3A16,D3,2021,Tri.hyb,16,0,37.88,2.3675
B3A16,D3,2021,Tri.rep,16,0,12.29,0.768125
B3A16,D3,2021,Ver.cha,16,0,12.2,0.7625
B3A16,D3,2021,Vic.cra,16,0.84,14.4,0.9
B3A17,D3,2017,Ver.cha,1,18.94,4.52,4.52
B3A17,D3,2018,Ver.cha,1,9.13,22.22,22.22
B3A17,D3,2019,Ver.cha,1,9.69,3.23,3.23
B3A17,D3,2020,Ver.cha,1,2.458,6.91,6.91
B3A17,D3,2021,Ver.cha,1,55.14,12.2,12.2
B3A19,D3,2017,Tar.off,2,106.63,76.8,38.4
B3A19,D3,2018,Tar.off,2,71.805,33.12,16.56
B3A19,D3,2019,Tar.off,2,71.45,83.9,41.95
B3A19,D3,2020,Tar.off,2,59.955,72.39,36.195
B3A19,D3,2021,Tar.off,2,52.64,67.2,33.6
B3A20,D3,2017,Kna.arv,8,552.5,345.7,43.2125
B3A20,D3,2017,Lot.cor,8,3.75,49.57,6.19625
B3A20,D3,2017,Tri.fra,8,0,233.7,29.2125
B3A20,D3,2017,Tri.hyb,8,1.495,42.7,5.3375
B3A20,D3,2018,Kna.arv,8,414.8,186.47,23.30875
B3A20,D3,2018,Lot.cor,8,29.185,11.09,1.38625
B3A20,D3,2018,Tri.fra,8,0,14.61,1.82625
B3A20,D3,2018,Tri.hyb,8,0,8.28,1.035
B3A20,D3,2019,Kna.arv,8,391,353.4,44.175
B3A20,D3,2019,Lot.cor,8,7.685,31.3,3.9125
B3A20,D3,2019,Tri.fra,8,10.425,88.8,11.1
B3A20,D3,2019,Tri.hyb,8,25.33,124.8,15.6
B3A20,D3,2020,Kna.arv,8,140.41,461.892,57.7365
B3A20,D3,2020,Lot.cor,8,10.96,4.851,0.606375
B3A20,D3,2020,Tri.fra,8,0,142.42,17.8025
B3A20,D3,2020,Tri.hyb,8,0,29.05,3.63125
B3A20,D3,2021,Kna.arv,8,174.48,597.5,74.6875
B3A20,D3,2021,Lot.cor,8,21.175,2.54,0.3175
B3A20,D3,2021,Tri.fra,8,0,106.8,13.35
B3A20,D3,2021,Tri.hyb,8,0,37.88,4.735
B3A21,D3,2017,Lot.cor,2,96.165,49.57,24.785
B3A21,D3,2017,Tri.pra,2,153.85,16.12,8.06
B3A21,D3,2018,Lot.cor,2,67.15,11.09,5.545
B3A21,D3,2018,Tri.pra,2,98.935,32.01,16.005
B3A21,D3,2019,Lot.cor,2,31.07,31.3,15.65
B3A21,D3,2019,Tri.pra,2,29.48,41.9,20.95
B3A21,D3,2020,Lot.cor,2,34.525,4.851,2.4255
B3A21,D3,2020,Tri.pra,2,92.32,20.835,10.4175
B3A21,D3,2021,Lot.cor,2,29.58,2.54,1.27
B3A21,D3,2021,Tri.pra,2,42.38,91.1,45.55
B3A22,D3,2017,Aju.rep,16,2.085,15.86,0.99125
B3A22,D3,2017,Ant.odo,16,0,65.82,4.11375
B3A22,D3,2017,Bel.per,16,1.9,0,0
B3A22,D3,2017,Bro.ere,16,20.355,257.5,16.09375
B3A22,D3,2017,Cre.bie,16,15.43,43,2.6875
B3A22,D3,2017,Fes.rub,16,0.865,129.8,8.1125
B3A22,D3,2017,Gal.mol,16,173.71,299.3,18.70625
B3A22,D3,2017,Ger.pra,16,152.045,97.2,6.075
B3A22,D3,2017,Ran.rep,16,0,76.8,4.8
B3A22,D3,2017,Rum.ace,16,8.825,4.664,0.2915
B3A22,D3,2017,Tri.fra,16,0,233.7,14.60625
B3A22,D3,2017,Ver.cha,16,5.845,4.52,0.2825
B3A22,D3,2017,Vic.cra,16,16.26,24.63,1.539375
B3A22,D3,2018,Aju.rep,16,0,17.23,1.076875
B3A22,D3,2018,Ant.odo,16,0,2.44,0.1525
B3A22,D3,2018,Bel.per,16,0.075,0,0
B3A22,D3,2018,Bro.ere,16,12.815,281.49,17.593125
B3A22,D3,2018,Cre.bie,16,29.795,127.92,7.995
B3A22,D3,2018,Fes.rub,16,0.535,75.88,4.7425
B3A22,D3,2018,Gal.mol,16,57.735,217.4,13.5875
B3A22,D3,2018,Ger.pra,16,165,35.13,2.195625
B3A22,D3,2018,Ran.rep,16,0,10.95,0.684375
B3A22,D3,2018,Rum.ace,16,7.595,9.99,0.624375
B3A22,D3,2018,Tri.fra,16,0,14.61,0.913125
B3A22,D3,2018,Ver.cha,16,2.27,22.22,1.38875
B3A22,D3,2018,Vic.cra,16,5.84,103.13,6.445625
B3A22,D3,2019,Aju.rep,16,2.215,17.01,1.063125
B3A22,D3,2019,Ant.odo,16,0,13.5,0.84375
B3A22,D3,2019,Bel.per,16,0.205,3.29,0.205625
B3A22,D3,2019,Bro.ere,16,23.345,312.6,19.5375
B3A22,D3,2019,Cre.bie,16,20.035,15.2,0.95
B3A22,D3,2019,Fes.rub,16,2.165,130.9,8.18125
B3A22,D3,2019,Gal.mol,16,100.95,99.8,6.2375
B3A22,D3,2019,Ger.pra,16,73.96,0,0
B3A22,D3,2019,Ran.rep,16,0,19.53,1.220625
B3A22,D3,2019,Rum.ace,16,22.455,3.87,0.241875
B3A22,D3,2019,Tri.fra,16,0,88.8,5.55
B3A22,D3,2019,Ver.cha,16,4.45,3.23,0.201875
B3A22,D3,2019,Vic.cra,16,37.575,41.2,2.575
B3A22,D3,2020,Aju.rep,16,0,7.45,0.465625
B3A22,D3,2020,Ant.odo,16,0,0,0
B3A22,D3,2020,Bel.per,16,1.215,3.09,0.193125
B3A22,D3,2020,Bro.ere,16,112.6,251.26,15.70375
B3A22,D3,2020,Cre.bie,16,0,11.12,0.695
B3A22,D3,2020,Fes.rub,16,17.42,36.98,2.31125
B3A22,D3,2020,Gal.mol,16,64.936,88.296,5.5185
B3A22,D3,2020,Ger.pra,16,9.64,0,0
B3A22,D3,2020,Ran.rep,16,0,23.66,1.47875
B3A22,D3,2020,Rum.ace,16,10.7175,72.32,4.52
B3A22,D3,2020,Tri.fra,16,0,142.42,8.90125
B3A22,D3,2020,Ver.cha,16,0.17,6.91,0.431875
B3A22,D3,2020,Vic.cra,16,0.495,41.51,2.594375
B3A22,D3,2021,Aju.rep,16,0,1.34,0.08375
B3A22,D3,2021,Ant.odo,16,0,0,0
B3A22,D3,2021,Bel.per,16,2.48,6.21,0.388125
B3A22,D3,2021,Bro.ere,16,361.2,302.1,18.88125
B3A22,D3,2021,Cre.bie,16,0.715,208.7,13.04375
B3A22,D3,2021,Fes.rub,16,28.74,91,5.6875
B3A22,D3,2021,Gal.mol,16,15.82,391,24.4375
B3A22,D3,2021,Ger.pra,16,1.46,0,0
B3A22,D3,2021,Ran.rep,16,0,38.5,2.40625
B3A22,D3,2021,Rum.ace,16,10.145,27.3,1.70625
B3A22,D3,2021,Tri.fra,16,0,106.8,6.675
B3A22,D3,2021,Ver.cha,16,2.62,12.2,0.7625
B3A22,D3,2021,Vic.cra,16,0,14.4,0.9
B3A23,D3,2017,Bro.hor,4,50.84,0,0
B3A23,D3,2017,Leu.vul,4,0,184,46
B3A23,D3,2017,Ran.rep,4,72.925,76.8,19.2
B3A23,D3,2017,Tri.fra,4,116.75,233.7,58.425
B3A23,D3,2018,Bro.hor,4,137.255,0.53,0.1325
B3A23,D3,2018,Leu.vul,4,0,202.05,50.5125
B3A23,D3,2018,Ran.rep,4,2.215,10.95,2.7375
B3A23,D3,2018,Tri.fra,4,1.56,14.61,3.6525
B3A23,D3,2019,Bro.hor,4,444.32,63.61,15.9025
B3A23,D3,2019,Leu.vul,4,0,159.51,39.8775
B3A23,D3,2019,Ran.rep,4,0,19.53,4.8825
B3A23,D3,2019,Tri.fra,4,0.655,88.8,22.2
B3A23,D3,2020,Bro.hor,4,130.0305,126.48,31.62
B3A23,D3,2020,Leu.vul,4,0,252.4,63.1
B3A23,D3,2020,Ran.rep,4,7.778,23.66,5.915
B3A23,D3,2020,Tri.fra,4,0,142.42,35.605
B3A23,D3,2021,Bro.hor,4,149.5,82.42,20.605
B3A23,D3,2021,Leu.vul,4,0,197.1,49.275
B3A23,D3,2021,Ran.rep,4,45.08,38.5,9.625
B3A23,D3,2021,Tri.fra,4,77.035,106.8,26.7
B3A24,D3,2017,Aju.rep,16,4.653333333,15.86,0.99125
B3A24,D3,2017,Ant.odo,16,0,65.82,4.11375
B3A24,D3,2017,Arr.ela,16,661.1,333,20.8125
B3A24,D3,2017,Ave.pub,16,5.705,547,34.1875
B3A24,D3,2017,Bro.hor,16,0,0,0
B3A24,D3,2017,Gle.hed,16,14.775,13.94,0.87125
B3A24,D3,2017,Lot.cor,16,0,49.57,3.098125
B3A24,D3,2017,Med.var,16,0,620.3,38.76875
B3A24,D3,2017,Poa.tri,16,53.57,43.11,2.694375
B3A24,D3,2017,Pru.vul,16,0,124,7.75
B3A24,D3,2017,Ran.rep,16,0,76.8,4.8
B3A24,D3,2017,Tar.off,16,3.435,76.8,4.8
B3A24,D3,2017,Tri.pra,16,0,16.12,1.0075
B3A24,D3,2017,Tri.rep,16,0,47.65,2.978125
B3A24,D3,2017,Vic.cra,16,0,24.63,1.539375
B3A24,D3,2018,Aju.rep,16,0,17.23,1.076875
B3A24,D3,2018,Ant.odo,16,0,2.44,0.1525
B3A24,D3,2018,Arr.ela,16,358.93,180.92,11.3075
B3A24,D3,2018,Ave.pub,16,35.355,163.26,10.20375
B3A24,D3,2018,Bro.hor,16,0.23,0.53,0.033125
B3A24,D3,2018,Gle.hed,16,0.315,4.95,0.309375
B3A24,D3,2018,Lot.cor,16,0,11.09,0.693125
B3A24,D3,2018,Med.var,16,0,394.1,24.63125
B3A24,D3,2018,Poa.tri,16,73.865,11.18,0.69875
B3A24,D3,2018,Pru.vul,16,0,150.29,9.393125
B3A24,D3,2018,Ran.rep,16,0,10.95,0.684375
B3A24,D3,2018,Tar.off,16,0,33.12,2.07
B3A24,D3,2018,Tri.pra,16,0,32.01,2.000625
B3A24,D3,2018,Tri.rep,16,0,81.45,5.090625
B3A24,D3,2018,Vic.cra,16,0,103.13,6.445625
B3A24,D3,2019,Aju.rep,16,0,17.01,1.063125
B3A24,D3,2019,Ant.odo,16,0,13.5,0.84375
B3A24,D3,2019,Arr.ela,16,377.835,196.9,12.30625
B3A24,D3,2019,Ave.pub,16,16.045,81.4,5.0875
B3A24,D3,2019,Bro.hor,16,6.175,63.61,3.975625
B3A24,D3,2019,Gle.hed,16,0.475,0.95,0.059375
B3A24,D3,2019,Lot.cor,16,0.615,31.3,1.95625
B3A24,D3,2019,Med.var,16,0.01,357.9,22.36875
B3A24,D3,2019,Poa.tri,16,24.98,7.86,0.49125
B3A24,D3,2019,Pru.vul,16,0,108.1,6.75625
B3A24,D3,2019,Ran.rep,16,0,19.53,1.220625
B3A24,D3,2019,Tar.off,16,1.305,83.9,5.24375
B3A24,D3,2019,Tri.pra,16,0,41.9,2.61875
B3A24,D3,2019,Tri.rep,16,0,12.73,0.795625
B3A24,D3,2019,Vic.cra,16,0,41.2,2.575
B3A24,D3,2020,Aju.rep,16,0,7.45,0.465625
B3A24,D3,2020,Ant.odo,16,0,0,0
B3A24,D3,2020,Arr.ela,16,309.8,114.04,7.1275
B3A24,D3,2020,Ave.pub,16,18.32,174.74,10.92125
B3A24,D3,2020,Bro.hor,16,0.0485,126.48,7.905
B3A24,D3,2020,Gle.hed,16,0.151,7.14,0.44625
B3A24,D3,2020,Lot.cor,16,0,4.851,0.3031875
B3A24,D3,2020,Med.var,16,0,470,29.375
B3A24,D3,2020,Poa.tri,16,29.6245,0,0
B3A24,D3,2020,Pru.vul,16,0,37.63,2.351875
B3A24,D3,2020,Ran.rep,16,0,23.66,1.47875
B3A24,D3,2020,Tar.off,16,1.0545,72.39,4.524375
B3A24,D3,2020,Tri.pra,16,0,20.835,1.3021875
B3A24,D3,2020,Tri.rep,16,0,19.78,1.23625
B3A24,D3,2020,Vic.cra,16,0,41.51,2.594375
B3A24,D3,2021,Aju.rep,16,0,1.34,0.08375
B3A24,D3,2021,Ant.odo,16,0,0,0
B3A24,D3,2021,Arr.ela,16,319.7,32.61,2.038125
B3A24,D3,2021,Ave.pub,16,89.19,264.7,16.54375
B3A24,D3,2021,Bro.hor,16,0,82.42,5.15125
B3A24,D3,2021,Gle.hed,16,4.015,62.4,3.9
B3A24,D3,2021,Lot.cor,16,0,2.54,0.15875
B3A24,D3,2021,Med.var,16,15.55,209.6,13.1
B3A24,D3,2021,Poa.tri,16,23.145,1.9,0.11875
B3A24,D3,2021,Pru.vul,16,0,207.7,12.98125
B3A24,D3,2021,Ran.rep,16,0,38.5,2.40625
B3A24,D3,2021,Tar.off,16,1.015,67.2,4.2
B3A24,D3,2021,Tri.pra,16,0.705,91.1,5.69375
B3A24,D3,2021,Tri.rep,16,0,12.29,0.768125
B3A24,D3,2021,Vic.cra,16,0,14.4,0.9
B4A01,D3,2017,Ach.mil,60,2.59,97.3,1.621666667
B4A01,D3,2017,Aju.rep,60,0,15.86,0.264333333
B4A01,D3,2017,Alo.pra,60,2.845,276.7,4.611666667
B4A01,D3,2017,Ant.odo,60,0,65.82,1.097
B4A01,D3,2017,Ant.syl,60,0,10.26,0.171
B4A01,D3,2017,Arr.ela,60,288.14,333,5.55
B4A01,D3,2017,Ave.pub,60,5.685,547,9.116666667
B4A01,D3,2017,Bel.per,60,0.355,0,0
B4A01,D3,2017,Bro.ere,60,0,257.5,4.291666667
B4A01,D3,2017,Bro.hor,60,0,0,0
B4A01,D3,2017,Car.car,60,0,0.32,0.005333333
B4A01,D3,2017,Cen.jac,60,0,140,2.333333333
B4A01,D3,2017,Cir.ole,60,0,33.1,0.551666667
B4A01,D3,2017,Cre.bie,60,37.395,43,0.716666667
B4A01,D3,2017,Dac.glo,60,30.84,171.8,2.863333333
B4A01,D3,2017,Dau.car,60,0,94.97,1.582833333
B4A01,D3,2017,Fes.rub,60,1.03,129.8,2.163333333
B4A01,D3,2017,Gal.mol,60,72.445,299.3,4.988333333
B4A01,D3,2017,Ger.pra,60,72.155,97.2,1.62
B4A01,D3,2017,Gle.hed,60,6.67,13.94,0.232333333
B4A01,D3,2017,Hol.lan,60,0,27.22,0.453666667
B4A01,D3,2017,Kna.arv,60,0,345.7,5.761666667
B4A01,D3,2017,Lat.pra,60,27.92,42.34,0.705666667
B4A01,D3,2017,Leo.aut,60,0,196.2,3.27
B4A01,D3,2017,Leo.his,60,0.155,232.1,3.868333333
B4A01,D3,2017,Leu.vul,60,0,184,3.066666667
B4A01,D3,2017,Lot.cor,60,4.505,49.57,0.826166667
B4A01,D3,2017,Med.lup,60,0,74.87,1.247833333
B4A01,D3,2017,Med.var,60,10.625,620.3,10.33833333
B4A01,D3,2017,Pla.lan,60,1.885,7.12,0.118666667
B4A01,D3,2017,Pla.med,60,0,91.7,1.528333333
B4A01,D3,2017,Poa.pra,60,2.385,85.4,1.423333333
B4A01,D3,2017,Poa.tri,60,7.89,43.11,0.7185
B4A01,D3,2017,Pri.ver,60,0,0,0
B4A01,D3,2017,Pru.vul,60,0,124,2.066666667
B4A01,D3,2017,Ran.acr,60,0.19,72.91,1.215166667
B4A01,D3,2017,Ran.rep,60,0,76.8,1.28
B4A01,D3,2017,Rum.ace,60,0,4.664,0.077733333
B4A01,D3,2017,San.off,60,0,151,2.516666667
B4A01,D3,2017,Tar.off,60,1.4,76.8,1.28
B4A01,D3,2017,Tra.pra,60,0,26.93,0.448833333
B4A01,D3,2017,Tri.fra,60,0,233.7,3.895
B4A01,D3,2017,Tri.hyb,60,0,42.7,0.711666667
B4A01,D3,2017,Tri.pra,60,4.46,16.12,0.268666667
B4A01,D3,2017,Tri.rep,60,0,47.65,0.794166667
B4A01,D3,2017,Ver.cha,60,3.29,4.52,0.075333333
B4A01,D3,2017,Vic.cra,60,0,24.63,0.4105
B4A01,D3,2018,Ach.mil,60,0,50.24,0.837333333
B4A01,D3,2018,Aju.rep,60,0,17.23,0.287166667
B4A01,D3,2018,Alo.pra,60,16.92,98.02,1.633666667
B4A01,D3,2018,Ant.odo,60,0,2.44,0.040666667
B4A01,D3,2018,Ant.syl,60,0,6.72,0.112
B4A01,D3,2018,Arr.ela,60,52.12,180.92,3.015333333
B4A01,D3,2018,Ave.pub,60,0.56,163.26,2.721
B4A01,D3,2018,Bel.per,60,0,0,0
B4A01,D3,2018,Bro.ere,60,9.395,281.49,4.6915
B4A01,D3,2018,Bro.hor,60,0.175,0.53,0.008833333
B4A01,D3,2018,Car.car,60,0,0,0
B4A01,D3,2018,Cen.jac,60,0,137.63,2.293833333
B4A01,D3,2018,Cir.ole,60,0,0.32,0.005333333
B4A01,D3,2018,Cre.bie,60,27.51,127.92,2.132
B4A01,D3,2018,Dac.glo,60,15.975,218.33,3.638833333
B4A01,D3,2018,Dau.car,60,0,62.31,1.0385
B4A01,D3,2018,Fes.rub,60,0,75.88,1.264666667
B4A01,D3,2018,Gal.mol,60,153.525,217.4,3.623333333
B4A01,D3,2018,Ger.pra,60,188.26,35.13,0.5855
B4A01,D3,2018,Gle.hed,60,0.035,4.95,0.0825
B4A01,D3,2018,Hol.lan,60,0,55.25,0.920833333
B4A01,D3,2018,Kna.arv,60,0,186.47,3.107833333
B4A01,D3,2018,Lat.pra,60,17.41,23.12,0.385333333
B4A01,D3,2018,Leo.aut,60,0.495,123.21,2.0535
B4A01,D3,2018,Leo.his,60,1.555,105.05,1.750833333
B4A01,D3,2018,Leu.vul,60,0,202.05,3.3675
B4A01,D3,2018,Lot.cor,60,9.18,11.09,0.184833333
B4A01,D3,2018,Med.lup,60,0,7.67,0.127833333
B4A01,D3,2018,Med.var,60,0,394.1,6.568333333
B4A01,D3,2018,Pla.lan,60,0.83,45.14,0.752333333
B4A01,D3,2018,Pla.med,60,0,148.21,2.470166667
B4A01,D3,2018,Poa.pra,60,0.265,7.49,0.124833333
B4A01,D3,2018,Poa.tri,60,2.575,11.18,0.186333333
B4A01,D3,2018,Pri.ver,60,0,0,0
B4A01,D3,2018,Pru.vul,60,0,150.29,2.504833333
B4A01,D3,2018,Ran.acr,60,0,33.01,0.550166667
B4A01,D3,2018,Ran.rep,60,0,10.95,0.1825
B4A01,D3,2018,Rum.ace,60,0.425,9.99,0.1665
B4A01,D3,2018,San.off,60,0,94.05,1.5675
B4A01,D3,2018,Tar.off,60,8.11,33.12,0.552
B4A01,D3,2018,Tra.pra,60,0,183.09,3.0515
B4A01,D3,2018,Tri.fra,60,0,14.61,0.2435
B4A01,D3,2018,Tri.hyb,60,0,8.28,0.138
B4A01,D3,2018,Tri.pra,60,2.805,32.01,0.5335
B4A01,D3,2018,Tri.rep,60,0,81.45,1.3575
B4A01,D3,2018,Ver.cha,60,1.63,22.22,0.370333333
B4A01,D3,2018,Vic.cra,60,0,103.13,1.718833333
B4A01,D3,2019,Ach.mil,60,0,180.4,3.006666667
B4A01,D3,2019,Aju.rep,60,0.195,17.01,0.2835
B4A01,D3,2019,Alo.pra,60,12.755,183.6,3.06
B4A01,D3,2019,Ant.odo,60,0,13.5,0.225
B4A01,D3,2019,Ant.syl,60,0,0,0
B4A01,D3,2019,Arr.ela,60,57.745,196.9,3.281666667
B4A01,D3,2019,Ave.pub,60,5.665,81.4,1.356666667
B4A01,D3,2019,Bel.per,60,0.385,3.29,0.054833333
B4A01,D3,2019,Bro.ere,60,0,312.6,5.21
B4A01,D3,2019,Bro.hor,60,0,63.61,1.060166667
B4A01,D3,2019,Car.car,60,0,107.4,1.79
B4A01,D3,2019,Cen.jac,60,0,278.1,4.635
B4A01,D3,2019,Cir.ole,60,0,0,0
B4A01,D3,2019,Cre.bie,60,54.08,15.2,0.253333333
B4A01,D3,2019,Dac.glo,60,1.11,209.8,3.496666667
B4A01,D3,2019,Dau.car,60,0,29.51,0.491833333
B4A01,D3,2019,Fes.rub,60,0,130.9,2.181666667
B4A01,D3,2019,Gal.mol,60,124.94,99.8,1.663333333
B4A01,D3,2019,Ger.pra,60,79.305,0,0
B4A01,D3,2019,Gle.hed,60,0.18,0.95,0.015833333
B4A01,D3,2019,Hol.lan,60,0,5.64,0.094
B4A01,D3,2019,Kna.arv,60,0.405,353.4,5.89
B4A01,D3,2019,Lat.pra,60,21.7,17.12,0.285333333
B4A01,D3,2019,Leo.aut,60,1.095,126.5,2.108333333
B4A01,D3,2019,Leo.his,60,0,143.6,2.393333333
B4A01,D3,2019,Leu.vul,60,0,159.51,2.6585
B4A01,D3,2019,Lot.cor,60,22.565,31.3,0.521666667
B4A01,D3,2019,Med.lup,60,0,39.72,0.662
B4A01,D3,2019,Med.var,60,0,357.9,5.965
B4A01,D3,2019,Pla.lan,60,0.14,50.82,0.847
B4A01,D3,2019,Pla.med,60,0,3.24,0.054
B4A01,D3,2019,Poa.pra,60,5.545,49.26,0.821
B4A01,D3,2019,Poa.tri,60,0.305,7.86,0.131
B4A01,D3,2019,Pri.ver,60,0,0,0
B4A01,D3,2019,Pru.vul,60,0,108.1,1.801666667
B4A01,D3,2019,Ran.acr,60,0,0,0
B4A01,D3,2019,Ran.rep,60,0,19.53,0.3255
B4A01,D3,2019,Rum.ace,60,0.045,3.87,0.0645
B4A01,D3,2019,San.off,60,0,28.2,0.47
B4A01,D3,2019,Tar.off,60,19.965,83.9,1.398333333
B4A01,D3,2019,Tra.pra,60,0,9.72,0.162
B4A01,D3,2019,Tri.fra,60,0,88.8,1.48
B4A01,D3,2019,Tri.hyb,60,0,124.8,2.08
B4A01,D3,2019,Tri.pra,60,2.81,41.9,0.698333333
B4A01,D3,2019,Tri.rep,60,0,12.73,0.212166667
B4A01,D3,2019,Ver.cha,60,3.135,3.23,0.053833333
B4A01,D3,2019,Vic.cra,60,0,41.2,0.686666667
B4A01,D3,2020,Ach.mil,60,0,80.181,1.33635
B4A01,D3,2020,Aju.rep,60,0,7.45,0.124166667
B4A01,D3,2020,Alo.pra,60,36.85,186.5,3.108333333
B4A01,D3,2020,Ant.odo,60,0,0,0
B4A01,D3,2020,Ant.syl,60,0,2.605,0.043416667
B4A01,D3,2020,Arr.ela,60,56.2,114.04,1.900666667
B4A01,D3,2020,Ave.pub,60,21.425,174.74,2.912333333
B4A01,D3,2020,Bel.per,60,0,3.09,0.0515
B4A01,D3,2020,Bro.ere,60,0.135,251.26,4.187666667
B4A01,D3,2020,Bro.hor,60,0,126.48,2.108
B4A01,D3,2020,Car.car,60,0,0,0
B4A01,D3,2020,Cen.jac,60,0,151.223,2.520383333
B4A01,D3,2020,Cir.ole,60,0,0,0
B4A01,D3,2020,Cre.bie,60,4.135,11.12,0.185333333
B4A01,D3,2020,Dac.glo,60,5.28,25.12,0.418666667
B4A01,D3,2020,Dau.car,60,0,15.513,0.25855
B4A01,D3,2020,Fes.rub,60,0,36.98,0.616333333
B4A01,D3,2020,Gal.mol,60,80.3,88.296,1.4716
B4A01,D3,2020,Ger.pra,60,52.05,0,0
B4A01,D3,2020,Gle.hed,60,0.005,7.14,0.119
B4A01,D3,2020,Hol.lan,60,0.045,48.15,0.8025
B4A01,D3,2020,Kna.arv,60,5.35,461.892,7.6982
B4A01,D3,2020,Lat.pra,60,35.905,7.071,0.11785
B4A01,D3,2020,Leo.aut,60,0.185,33.27,0.5545
B4A01,D3,2020,Leo.his,60,0,179.31,2.9885
B4A01,D3,2020,Leu.vul,60,0.525,252.4,4.206666667
B4A01,D3,2020,Lot.cor,60,9.6,4.851,0.08085
B4A01,D3,2020,Med.lup,60,0,4.42,0.073666667
B4A01,D3,2020,Med.var,60,49.7,470,7.833333333
B4A01,D3,2020,Pla.lan,60,1.62,86.593,1.443216667
B4A01,D3,2020,Pla.med,60,0,32.59,0.543166667
B4A01,D3,2020,Poa.pra,60,0.195,25.52,0.425333333
B4A01,D3,2020,Poa.tri,60,0,0,0
B4A01,D3,2020,Pri.ver,60,0,16.93,0.282166667
B4A01,D3,2020,Pru.vul,60,9.68,37.63,0.627166667
B4A01,D3,2020,Ran.acr,60,0.035,0,0
B4A01,D3,2020,Ran.rep,60,0.08,23.66,0.394333333
B4A01,D3,2020,Rum.ace,60,0,72.32,1.205333333
B4A01,D3,2020,San.off,60,0,7.21,0.120166667
B4A01,D3,2020,Tar.off,60,4.875,72.39,1.2065
B4A01,D3,2020,Tra.pra,60,0,61.45,1.024166667
B4A01,D3,2020,Tri.fra,60,0,142.42,2.373666667
B4A01,D3,2020,Tri.hyb,60,0,29.05,0.484166667
B4A01,D3,2020,Tri.pra,60,54.95,20.835,0.34725
B4A01,D3,2020,Tri.rep,60,0,19.78,0.329666667
B4A01,D3,2020,Ver.cha,60,0,6.91,0.115166667
B4A01,D3,2020,Vic.cra,60,0.64,41.51,0.691833333
B4A01,D3,2021,Ach.mil,60,0,89.4,1.49
B4A01,D3,2021,Aju.rep,60,2,1.34,0.022333333
B4A01,D3,2021,Alo.pra,60,27.22,254.2,4.236666667
B4A01,D3,2021,Ant.odo,60,0,0,0
B4A01,D3,2021,Ant.syl,60,0,5.81,0.096833333
B4A01,D3,2021,Arr.ela,60,110.805,32.61,0.5435
B4A01,D3,2021,Ave.pub,60,27.635,264.7,4.411666667
B4A01,D3,2021,Bel.per,60,6.56,6.21,0.1035
B4A01,D3,2021,Bro.ere,60,21.055,302.1,5.035
B4A01,D3,2021,Bro.hor,60,0,82.42,1.373666667
B4A01,D3,2021,Car.car,60,0,0.57,0.0095
B4A01,D3,2021,Cen.jac,60,0,88.1,1.468333333
B4A01,D3,2021,Cir.ole,60,0,0,0
B4A01,D3,2021,Cre.bie,60,8.15,208.7,3.478333333
B4A01,D3,2021,Dac.glo,60,27.15,118.8,1.98
B4A01,D3,2021,Dau.car,60,0,382,6.366666667
B4A01,D3,2021,Fes.rub,60,0.2,91,1.516666667
B4A01,D3,2021,Gal.mol,60,165.3,391,6.516666667
B4A01,D3,2021,Ger.pra,60,44.205,0,0
B4A01,D3,2021,Gle.hed,60,8.085,62.4,1.04
B4A01,D3,2021,Hol.lan,60,0,24.31,0.405166667
B4A01,D3,2021,Kna.arv,60,51.615,597.5,9.958333333
B4A01,D3,2021,Lat.pra,60,86,37.2,0.62
B4A01,D3,2021,Leo.aut,60,0.07,47.2,0.786666667
B4A01,D3,2021,Leo.his,60,8.8,158.3,2.638333333
B4A01,D3,2021,Leu.vul,60,2.85,197.1,3.285
B4A01,D3,2021,Lot.cor,60,9.135,2.54,0.042333333
B4A01,D3,2021,Med.lup,60,0,64.6,1.076666667
B4A01,D3,2021,Med.var,60,15.61,209.6,3.493333333
B4A01,D3,2021,Pla.lan,60,16.61,288.2,4.803333333
B4A01,D3,2021,Pla.med,60,0,87.5,1.458333333
B4A01,D3,2021,Poa.pra,60,0.925,9.13,0.152166667
B4A01,D3,2021,Poa.tri,60,0.18,1.9,0.031666667
B4A01,D3,2021,Pri.ver,60,0,22.59,0.3765
B4A01,D3,2021,Pru.vul,60,1.115,207.7,3.461666667
B4A01,D3,2021,Ran.acr,60,0.54,0,0
B4A01,D3,2021,Ran.rep,60,0,38.5,0.641666667
B4A01,D3,2021,Rum.ace,60,0.3,27.3,0.455
B4A01,D3,2021,San.off,60,0,44.11,0.735166667
B4A01,D3,2021,Tar.off,60,1.035,67.2,1.12
B4A01,D3,2021,Tra.pra,60,0,230,3.833333333
B4A01,D3,2021,Tri.fra,60,0,106.8,1.78
B4A01,D3,2021,Tri.hyb,60,0,37.88,0.631333333
B4A01,D3,2021,Tri.pra,60,2.395,91.1,1.518333333
B4A01,D3,2021,Tri.rep,60,0,12.29,0.204833333
B4A01,D3,2021,Ver.cha,60,1.005,12.2,0.203333333
B4A01,D3,2021,Vic.cra,60,0,14.4,0.24
B4A02,D3,2017,Ant.syl,16,0,10.26,0.64125
B4A02,D3,2017,Arr.ela,16,176.35,333,20.8125
B4A02,D3,2017,Gal.mol,16,18.275,299.3,18.70625
