plotcode,year,species_other,AGB.mix,Richness,biomass,AGB.mono
B1A02,2021,Fes.rub,0.91,8,91,11.375
B1A02,2021,Ran.acr,0,8,0,0
B1A02,2021,San.off,1.1,8,44.11,5.51375
B1A03,2019,Gle.hed,0,8,0.95,0.11875
B1A03,2019,Lot.cor,0,8,31.3,3.9125
B1A03,2019,Med.lup,11.4,8,39.72,4.965
B1A03,2019,Pri.ver,0.045,8,0,0
B1A03,2019,Ver.cha,0,8,3.23,0.40375
B1A03,2020,Gle.hed,0,8,7.14,0.8925
B1A03,2020,Lot.cor,0,8,4.851,0.606375
B1A03,2020,Med.lup,0.595,8,4.42,0.5525
B1A03,2020,Pri.ver,6.2,8,16.93,2.11625
B1A03,2020,Ver.cha,0,8,6.91,0.86375
B1A03,2021,Gle.hed,4.08,8,62.4,7.8
B1A03,2021,Lot.cor,0.51,8,2.54,0.3175
B1A03,2021,Med.lup,8.955,8,64.6,8.075
B1A03,2021,Pri.ver,0.43,8,22.59,2.82375
B1A03,2021,Ver.cha,0,8,12.2,1.525
B1A04,2019,Pla.lan,41.005,4,50.82,12.705
B1A04,2020,Pla.lan,12.72,4,86.593,21.64825
B1A04,2021,Pla.lan,188.565,4,288.2,72.05
B1A05,2019,Med.lup,0.04,2,39.72,19.86
B1A05,2020,Med.lup,0,2,4.42,2.21
B1A05,2021,Med.lup,0.045,2,64.6,32.3
B1A06,2019,Ach.mil,3.82,16,180.4,11.275
B1A06,2019,Alo.pra,2.84,16,183.6,11.475
B1A06,2019,Ant.odo,0.71,16,13.5,0.84375
B1A06,2019,Ant.syl,0,16,0,0
B1A06,2019,Ave.pub,29.185,16,81.4,5.0875
B1A06,2019,Bro.hor,22.91,16,63.61,3.975625
B1A06,2019,Cen.jac,74.755,16,278.1,17.38125
B1A06,2019,Ger.pra,0,16,0,0
B1A06,2019,Hol.lan,6.995,16,5.64,0.3525
B1A06,2019,Leu.vul,0,16,159.51,9.969375
B1A06,2019,Poa.pra,2.715,16,49.26,3.07875
B1A06,2019,Poa.tri,1.31,16,7.86,0.49125
B1A06,2020,Ach.mil,0.64,16,80.181,5.0113125
B1A06,2020,Alo.pra,1.125,16,186.5,11.65625
B1A06,2020,Ant.odo,0,16,0,0
B1A06,2020,Ant.syl,0,16,2.605,0.1628125
B1A06,2020,Ave.pub,22.01,16,174.74,10.92125
B1A06,2020,Bro.hor,13.425,16,126.48,7.905
B1A06,2020,Cen.jac,64.44,16,151.223,9.4514375
B1A06,2020,Ger.pra,0.665,16,0,0
B1A06,2020,Hol.lan,15.475,16,48.15,3.009375
B1A06,2020,Leu.vul,0,16,252.4,15.775
B1A06,2020,Poa.pra,1.24,16,25.52,1.595
B1A06,2020,Poa.tri,2.165,16,0,0
B1A06,2021,Ach.mil,3.635,16,89.4,5.5875
B1A06,2021,Alo.pra,0.77,16,254.2,15.8875
B1A06,2021,Ant.odo,0,16,0,0
B1A06,2021,Ant.syl,0,16,5.81,0.363125
B1A06,2021,Ave.pub,81.077,16,264.7,16.54375
B1A06,2021,Bro.hor,3.813,16,82.42,5.15125
B1A06,2021,Cen.jac,56.3,16,88.1,5.50625
B1A06,2021,Ger.pra,0,16,0,0
B1A06,2021,Hol.lan,49.58,16,24.31,1.519375
B1A06,2021,Leu.vul,0,16,197.1,12.31875
B1A06,2021,Poa.pra,0.215,16,9.13,0.570625
B1A06,2021,Poa.tri,10.775,16,1.9,0.11875
B1A07,2019,Ran.acr,6.2,2,0,0
B1A07,2019,San.off,10.48,2,28.2,14.1
B1A07,2020,Ran.acr,7.085,2,0,0
B1A07,2020,San.off,5.325,2,7.21,3.605
B1A07,2021,Ran.acr,38.625,2,0,0
B1A07,2021,San.off,3.1505,2,44.11,22.055
B1A11,2019,Ach.mil,41.38,16,180.4,11.275
B1A11,2019,Ant.syl,0,16,0,0
B1A11,2019,Cir.ole,0,16,0,0
B1A11,2019,Cre.bie,1.155,16,15.2,0.95
B1A11,2019,Dau.car,0,16,29.51,1.844375
B1A11,2019,Gal.mol,78.75,16,99.8,6.2375
B1A11,2019,Ger.pra,24.655,16,0,0
B1A11,2019,Leu.vul,52.43,16,159.51,9.969375
B1A11,2019,Ran.acr,0.51,16,0,0
B1A11,2019,Rum.ace,17.185,16,3.87,0.241875
B1A11,2019,San.off,0,16,28.2,1.7625
B1A11,2019,Tra.pra,0,16,9.72,0.6075
B1A11,2020,Ach.mil,21.22,16,80.181,5.0113125
B1A11,2020,Ant.syl,0,16,2.605,0.1628125
B1A11,2020,Cir.ole,0,16,0,0
B1A11,2020,Cre.bie,0,16,11.12,0.695
B1A11,2020,Dau.car,0,16,15.513,0.9695625
B1A11,2020,Gal.mol,32.925,16,88.296,5.5185
B1A11,2020,Ger.pra,21.4,16,0,0
B1A11,2020,Leu.vul,77.275,16,252.4,15.775
B1A11,2020,Ran.acr,0,16,0,0
B1A11,2020,Rum.ace,22.105,16,72.32,4.52
B1A11,2020,San.off,0,16,7.21,0.450625
B1A11,2020,Tra.pra,0,16,61.45,3.840625
B1A11,2021,Ach.mil,38.86,16,89.4,5.5875
B1A11,2021,Ant.syl,0,16,5.81,0.363125
B1A11,2021,Cir.ole,0,16,0,0
B1A11,2021,Cre.bie,0,16,208.7,13.04375
B1A11,2021,Dau.car,0,16,382,23.875
B1A11,2021,Gal.mol,59.995,16,391,24.4375
B1A11,2021,Ger.pra,6.76,16,0,0
B1A11,2021,Leu.vul,127.96,16,197.1,12.31875
B1A11,2021,Ran.acr,1.489,16,0,0
B1A11,2021,Rum.ace,8.59,16,27.3,1.70625
B1A11,2021,San.off,0,16,44.11,2.756875
B1A11,2021,Tra.pra,0,16,230,14.375
B1A12,2019,Lat.pra,0.855,8,17.12,2.14
B1A12,2019,Med.lup,0,8,39.72,4.965
B1A12,2019,Med.var,595.55,8,357.9,44.7375
B1A12,2019,Tri.hyb,0,8,124.8,15.6
B1A12,2019,Tri.pra,9.91,8,41.9,5.2375
B1A12,2020,Lat.pra,0.775,8,7.071,0.883875
B1A12,2020,Med.lup,0,8,4.42,0.5525
B1A12,2020,Med.var,402.9,8,470,58.75
B1A12,2020,Tri.hyb,0,8,29.05,3.63125
B1A12,2020,Tri.pra,3.525,8,20.835,2.604375
B1A12,2021,Lat.pra,0.28,8,37.2,4.65
B1A12,2021,Med.lup,5.6,8,64.6,8.075
B1A12,2021,Med.var,290.5,8,209.6,26.2
B1A12,2021,Tri.hyb,0,8,37.88,4.735
B1A12,2021,Tri.pra,3.741,8,91.1,11.3875
B1A13,2019,Lot.cor,0,4,31.3,7.825
B1A13,2019,Med.lup,135.55,4,39.72,9.93
B1A13,2019,Med.var,413.6,4,357.9,89.475
B1A13,2020,Lot.cor,0,4,4.851,1.21275
B1A13,2020,Med.lup,7.615,4,4.42,1.105
B1A13,2020,Med.var,239.89,4,470,117.5
B1A13,2021,Lot.cor,2.44,4,2.54,0.635
B1A13,2021,Med.lup,7.665,4,64.6,16.15
B1A13,2021,Med.var,330.75,4,209.6,52.4
B1A14,2019,Ant.syl,0,8,0,0
B1A14,2019,Dau.car,0,8,29.51,3.68875
B1A14,2019,Leo.his,67.585,8,143.6,17.95
B1A14,2019,Pla.lan,0.185,8,50.82,6.3525
B1A14,2019,Tri.fra,0,8,88.8,11.1
B1A14,2020,Ant.syl,0,8,2.605,0.325625
B1A14,2020,Dau.car,0,8,15.513,1.939125
B1A14,2020,Leo.his,2.675,8,179.31,22.41375
B1A14,2020,Pla.lan,74.845,8,86.593,10.824125
B1A14,2020,Tri.fra,34.675,8,142.42,17.8025
B1A14,2021,Ant.syl,0,8,5.81,0.72625
B1A14,2021,Dau.car,26.95,8,382,47.75
B1A14,2021,Leo.his,4.975,8,158.3,19.7875
B1A14,2021,Pla.lan,5.28,8,288.2,36.025
B1A14,2021,Tri.fra,2.045,8,106.8,13.35
B1A16,2019,Pla.lan,269.71,2,50.82,25.41
B1A16,2019,Poa.pra,29.005,2,49.26,24.63
B1A16,2020,Pla.lan,26.01,2,86.593,43.2965
B1A16,2020,Poa.pra,15.29,2,25.52,12.76
B1A16,2021,Pla.lan,214.35,2,288.2,144.1
B1A16,2021,Poa.pra,4.855,2,9.13,4.565
B1A17,2019,Alo.pra,116.2,2,183.6,91.8
B1A17,2019,Dau.car,2.07,2,29.51,14.755
B1A17,2020,Alo.pra,29.12,2,186.5,93.25
B1A17,2020,Dau.car,45.15,2,15.513,7.7565
B1A17,2021,Alo.pra,21.9,2,254.2,127.1
B1A17,2021,Dau.car,160.335,2,382,191
B1A19,2019,Arr.ela,103.35,4,196.9,49.225
B1A19,2019,Pru.vul,2.67,4,108.1,27.025
B1A19,2020,Arr.ela,179.7,4,114.04,28.51
B1A19,2020,Pru.vul,0.135,4,37.63,9.4075
B1A19,2021,Arr.ela,171.05,4,32.61,8.1525
B1A19,2021,Pru.vul,20.105,4,207.7,51.925
B1A20,2019,Ach.mil,10.98,16,180.4,11.275
B1A20,2019,Aju.rep,0,16,17.01,1.063125
B1A20,2019,Bel.per,0,16,3.29,0.205625
B1A20,2019,Ger.pra,6.035,16,0,0
B1A20,2019,Kna.arv,249.45,16,353.4,22.0875
B1A20,2019,Leo.aut,0,16,126.5,7.90625
B1A20,2019,Leo.his,0,16,143.6,8.975
B1A20,2019,Lot.cor,3.02,16,31.3,1.95625
B1A20,2019,Med.var,242.35,16,357.9,22.36875
B1A20,2019,Pla.lan,0.345,16,50.82,3.17625
B1A20,2019,Ran.acr,0,16,0,0
B1A20,2019,San.off,0,16,28.2,1.7625
B1A20,2019,Tri.hyb,0,16,124.8,7.8
B1A20,2019,Tri.rep,0,16,12.73,0.795625
B1A20,2019,Ver.cha,0,16,3.23,0.201875
B1A20,2020,Ach.mil,0.68,16,80.181,5.0113125
B1A20,2020,Aju.rep,0,16,7.45,0.465625
B1A20,2020,Bel.per,0.835,16,3.09,0.193125
B1A20,2020,Ger.pra,0.07,16,0,0
B1A20,2020,Kna.arv,288.2,16,461.892,28.86825
B1A20,2020,Leo.aut,0,16,33.27,2.079375
B1A20,2020,Leo.his,0,16,179.31,11.206875
B1A20,2020,Lot.cor,0,16,4.851,0.3031875
B1A20,2020,Med.var,99.625,16,470,29.375
B1A20,2020,Pla.lan,0,16,86.593,5.4120625
B1A20,2020,Ran.acr,0,16,0,0
B1A20,2020,San.off,0,16,7.21,0.450625
B1A20,2020,Tri.hyb,0,16,29.05,1.815625
B1A20,2020,Tri.rep,0,16,19.78,1.23625
B1A20,2020,Ver.cha,1.275,16,6.91,0.431875
B1A20,2021,Ach.mil,2.113,16,89.4,5.5875
B1A20,2021,Aju.rep,0,16,1.34,0.08375
B1A20,2021,Bel.per,0.102,16,6.21,0.388125
B1A20,2021,Ger.pra,11.685,16,0,0
B1A20,2021,Kna.arv,396.15,16,597.5,37.34375
B1A20,2021,Leo.aut,0,16,47.2,2.95
B1A20,2021,Leo.his,0,16,158.3,9.89375
B1A20,2021,Lot.cor,0,16,2.54,0.15875
B1A20,2021,Med.var,18.7,16,209.6,13.1
B1A20,2021,Pla.lan,0,16,288.2,18.0125
B1A20,2021,Ran.acr,0.965,16,0,0
B1A20,2021,San.off,0,16,44.11,2.756875
B1A20,2021,Tri.hyb,0,16,37.88,2.3675
B1A20,2021,Tri.rep,0,16,12.29,0.768125
B1A20,2021,Ver.cha,0,16,12.2,0.7625
B1A21,2019,Ach.mil,34,4,180.4,45.1
B1A21,2019,Cre.bie,0,4,15.2,3.8
B1A21,2020,Ach.mil,32.58,4,80.181,20.04525
B1A21,2020,Cre.bie,0,4,11.12,2.78
B1A21,2021,Ach.mil,109.71,4,89.4,22.35
B1A21,2021,Cre.bie,0,4,208.7,52.175
B2A01,2019,Ant.odo,0,4,13.5,3.375
B2A01,2019,Kna.arv,323.85,4,353.4,88.35
B2A01,2019,Pru.vul,20.35,4,108.1,27.025
B2A01,2019,Tri.pra,16.395,4,41.9,10.475
B2A01,2020,Ant.odo,0,4,0,0
B2A01,2020,Kna.arv,271.2,4,461.892,115.473
B2A01,2020,Pru.vul,3.325,4,37.63,9.4075
B2A01,2020,Tri.pra,1.435,4,20.835,5.20875
B2A01,2021,Ant.odo,0,4,0,0
B2A01,2021,Kna.arv,357.15,4,597.5,149.375
B2A01,2021,Pru.vul,22.71,4,207.7,51.925
B2A01,2021,Tri.pra,0,4,91.1,22.775
B2A02,2019,Fes.rub,28.75,2,130.9,65.45
B2A02,2020,Fes.rub,5.975,2,36.98,18.49
B2A02,2021,Fes.rub,90.825,2,91,45.5
B2A06,2019,Lat.pra,1.86,4,17.12,4.28
B2A06,2019,Med.lup,1.81,4,39.72,9.93
B2A06,2019,Pla.lan,141.5,4,50.82,12.705
B2A06,2019,Tar.off,30.345,4,83.9,20.975
B2A06,2020,Lat.pra,18.2,4,7.071,1.76775
B2A06,2020,Med.lup,0,4,4.42,1.105
B2A06,2020,Pla.lan,218.35,4,86.593,21.64825
B2A06,2020,Tar.off,16.085,4,72.39,18.0975
B2A06,2021,Lat.pra,7.435,4,37.2,9.3
B2A06,2021,Med.lup,36.135,4,64.6,16.15
B2A06,2021,Pla.lan,90,4,288.2,72.05
B2A06,2021,Tar.off,1.67,4,67.2,16.8
B2A08,2019,Ran.acr,6.48,2,0,0
B2A08,2020,Ran.acr,49.51,2,0,0
B2A08,2021,Ran.acr,1.6615,2,0,0
B2A09,2019,Aju.rep,0,4,17.01,4.2525
B2A09,2019,Pla.lan,42.76,4,50.82,12.705
B2A09,2019,Pri.ver,13.915,4,0,0
B2A09,2019,Pru.vul,7.76,4,108.1,27.025
B2A09,2020,Aju.rep,0,4,7.45,1.8625
B2A09,2020,Pla.lan,37.66,4,86.593,21.64825
B2A09,2020,Pri.ver,0.93,4,16.93,4.2325
B2A09,2020,Pru.vul,24.36,4,37.63,9.4075
B2A09,2021,Aju.rep,0.465,4,1.34,0.335
B2A09,2021,Pla.lan,31.82,4,288.2,72.05
B2A09,2021,Pri.ver,14.855,4,22.59,5.6475
B2A09,2021,Pru.vul,16.495,4,207.7,51.925
B2A10,2019,Alo.pra,0.485,16,183.6,11.475
B2A10,2019,Ant.odo,0.27,16,13.5,0.84375
B2A10,2019,Arr.ela,9.855,16,196.9,12.30625
B2A10,2019,Bel.per,0,16,3.29,0.205625
B2A10,2019,Bro.ere,207.45,16,312.6,19.5375
B2A10,2019,Hol.lan,0,16,5.64,0.3525
B2A10,2019,Leo.aut,0.305,16,126.5,7.90625
B2A10,2019,Leo.his,76.305,16,143.6,8.975
B2A10,2019,Pla.lan,0,16,50.82,3.17625
B2A10,2019,Poa.pra,2.995,16,49.26,3.07875
B2A10,2019,Pri.ver,15.48,16,0,0
B2A10,2019,Pru.vul,0.055,16,108.1,6.75625
B2A10,2019,Ran.rep,0,16,19.53,1.220625
B2A10,2019,Ver.cha,0,16,3.23,0.201875
B2A10,2020,Alo.pra,0.295,16,186.5,11.65625
B2A10,2020,Ant.odo,0,16,0,0
B2A10,2020,Arr.ela,1.855,16,114.04,7.1275
B2A10,2020,Bel.per,0,16,3.09,0.193125
B2A10,2020,Bro.ere,163.65,16,251.26,15.70375
B2A10,2020,Hol.lan,0,16,48.15,3.009375
B2A10,2020,Leo.aut,0.035,16,33.27,2.079375
B2A10,2020,Leo.his,39.955,16,179.31,11.206875
B2A10,2020,Pla.lan,0,16,86.593,5.4120625
B2A10,2020,Poa.pra,0.905,16,25.52,1.595
B2A10,2020,Pri.ver,16.11,16,16.93,1.058125
B2A10,2020,Pru.vul,0,16,37.63,2.351875
B2A10,2020,Ran.rep,0.005,16,23.66,1.47875
B2A10,2020,Ver.cha,0,16,6.91,0.431875
B2A10,2021,Alo.pra,1.615,16,254.2,15.8875
B2A10,2021,Ant.odo,1.245,16,0,0
B2A10,2021,Arr.ela,8.48,16,32.61,2.038125
B2A10,2021,Bel.per,1.715,16,6.21,0.388125
B2A10,2021,Bro.ere,237.65,16,302.1,18.88125
B2A10,2021,Hol.lan,0,16,24.31,1.519375
B2A10,2021,Leo.aut,2.755,16,47.2,2.95
B2A10,2021,Leo.his,29.425,16,158.3,9.89375
B2A10,2021,Pla.lan,1.365,16,288.2,18.0125
B2A10,2021,Poa.pra,2.855,16,9.13,0.570625
B2A10,2021,Pri.ver,6.71,16,22.59,1.411875
B2A10,2021,Pru.vul,0.61,16,207.7,12.98125
B2A10,2021,Ran.rep,0,16,38.5,2.40625
B2A10,2021,Ver.cha,0,16,12.2,0.7625
B2A12,2019,Ant.syl,0,8,0,0
B2A12,2019,Gal.mol,19.435,8,99.8,12.475
B2A12,2019,Ger.pra,42.555,8,0,0
B2A12,2019,Kna.arv,40.86,8,353.4,44.175
B2A12,2019,Leu.vul,10.75,8,159.51,19.93875
B2A12,2019,Ran.acr,29.32,8,0,0
B2A12,2019,San.off,0,8,28.2,3.525
B2A12,2020,Ant.syl,0,8,2.605,0.325625
B2A12,2020,Gal.mol,17.735,8,88.296,11.037
B2A12,2020,Ger.pra,9.655,8,0,0
B2A12,2020,Kna.arv,231,8,461.892,57.7365
B2A12,2020,Leu.vul,33.74,8,252.4,31.55
B2A12,2020,Ran.acr,9.165,8,0,0
B2A12,2020,San.off,0,8,7.21,0.90125
B2A12,2021,Ant.syl,0,8,5.81,0.72625
B2A12,2021,Gal.mol,2.6995,8,391,48.875
B2A12,2021,Ger.pra,6.7,8,0,0
B2A12,2021,Kna.arv,352.6,8,597.5,74.6875
B2A12,2021,Leu.vul,6.65,8,197.1,24.6375
B2A12,2021,Ran.acr,20.57,8,0,0
B2A12,2021,San.off,0,8,44.11,5.51375
B2A14,2019,Kna.arv,33.23,8,353.4,44.175
B2A14,2019,Leo.his,67.5,8,143.6,17.95
B2A14,2019,San.off,0,8,28.2,3.525
B2A14,2019,Tri.hyb,0,8,124.8,15.6
B2A14,2019,Ver.cha,0,8,3.23,0.40375
B2A14,2020,Kna.arv,156.45,8,461.892,57.7365
B2A14,2020,Leo.his,48.7,8,179.31,22.41375
B2A14,2020,San.off,0,8,7.21,0.90125
B2A14,2020,Tri.hyb,0.155,8,29.05,3.63125
B2A14,2020,Ver.cha,0.315,8,6.91,0.86375
B2A14,2021,Kna.arv,118.161,8,597.5,74.6875
B2A14,2021,Leo.his,100.9,8,158.3,19.7875
B2A14,2021,San.off,0,8,44.11,5.51375
B2A14,2021,Tri.hyb,0.12,8,37.88,4.735
B2A14,2021,Ver.cha,0,8,12.2,1.525
B2A16,2019,Kna.arv,252.95,4,353.4,88.35
B2A16,2019,Leo.aut,0.205,4,126.5,31.625
B2A16,2019,Pla.med,0,4,3.24,0.81
B2A16,2019,Vic.cra,329.6,4,41.2,10.3
B2A16,2020,Kna.arv,129.55,4,461.892,115.473
B2A16,2020,Leo.aut,0.0425,4,33.27,8.3175
B2A16,2020,Pla.med,3.35,4,32.59,8.1475
B2A16,2020,Vic.cra,284.35,4,41.51,10.3775
B2A16,2021,Kna.arv,386.95,4,597.5,149.375
B2A16,2021,Leo.aut,0.2255,4,47.2,11.8
B2A16,2021,Pla.med,5.795,4,87.5,21.875
B2A16,2021,Vic.cra,31.59,4,14.4,3.6
B2A17,2019,Gle.hed,0,8,0.95,0.11875
B2A17,2019,Lat.pra,73.37,8,17.12,2.14
B2A17,2019,Leo.aut,6.215,8,126.5,15.8125
B2A17,2019,Pla.med,0.285,8,3.24,0.405
B2A17,2019,Tar.off,83.32,8,83.9,10.4875
B2A17,2019,Tri.fra,0,8,88.8,11.1
B2A17,2019,Vic.cra,7.8,8,41.2,5.15
B2A17,2020,Gle.hed,13.825,8,7.14,0.8925
B2A17,2020,Lat.pra,31.29,8,7.071,0.883875
B2A17,2020,Leo.aut,40.555,8,33.27,4.15875
B2A17,2020,Pla.med,33.16,8,32.59,4.07375
B2A17,2020,Tar.off,31.76,8,72.39,9.04875
B2A17,2020,Tri.fra,0,8,142.42,17.8025
B2A17,2020,Vic.cra,4.82,8,41.51,5.18875
B2A17,2021,Gle.hed,41.67,8,62.4,7.8
B2A17,2021,Lat.pra,26.7,8,37.2,4.65
B2A17,2021,Leo.aut,4.915,8,47.2,5.9
B2A17,2021,Pla.med,80.93,8,87.5,10.9375
B2A17,2021,Tar.off,43.49,8,67.2,8.4
B2A17,2021,Tri.fra,0,8,106.8,13.35
B2A17,2021,Vic.cra,5.785,8,14.4,1.8
B2A18,2019,Aju.rep,0,16,17.01,1.063125
B2A18,2019,Alo.pra,125.5,16,183.6,11.475
B2A18,2019,Ant.syl,0,16,0,0
B2A18,2019,Bro.hor,56.1,16,63.61,3.975625
B2A18,2019,Ger.pra,0.58,16,0,0
B2A18,2019,Med.lup,0,16,39.72,2.4825
B2A18,2019,Pla.med,6.275,16,3.24,0.2025
B2A18,2019,Poa.pra,14.49,16,49.26,3.07875
B2A18,2019,Pri.ver,5.3,16,0,0
B2A18,2019,Ran.rep,1.485,16,19.53,1.220625
B2A18,2019,Tri.rep,0,16,12.73,0.795625
B2A18,2020,Aju.rep,0,16,7.45,0.465625
B2A18,2020,Alo.pra,48.91,16,186.5,11.65625
B2A18,2020,Ant.syl,0,16,2.605,0.1628125
B2A18,2020,Bro.hor,6.26,16,126.48,7.905
B2A18,2020,Ger.pra,30.645,16,0,0
B2A18,2020,Med.lup,0,16,4.42,0.27625
B2A18,2020,Pla.med,0.42,16,32.59,2.036875
B2A18,2020,Poa.pra,83.25,16,25.52,1.595
B2A18,2020,Pri.ver,1.875,16,16.93,1.058125
B2A18,2020,Ran.rep,0,16,23.66,1.47875
B2A18,2020,Tri.rep,0,16,19.78,1.23625
B2A18,2021,Aju.rep,0,16,1.34,0.08375
B2A18,2021,Alo.pra,60.05,16,254.2,15.8875
B2A18,2021,Ant.syl,0,16,5.81,0.363125
B2A18,2021,Bro.hor,11.2625,16,82.42,5.15125
B2A18,2021,Ger.pra,0,16,0,0
B2A18,2021,Med.lup,11.125,16,64.6,4.0375
B2A18,2021,Pla.med,44.265,16,87.5,5.46875
B2A18,2021,Poa.pra,51.225,16,9.13,0.570625
B2A18,2021,Pri.ver,29.7,16,22.59,1.411875
B2A18,2021,Ran.rep,0.18,16,38.5,2.40625
B2A18,2021,Tri.rep,0,16,12.29,0.768125
B2A19,2019,Pla.med,2.955,2,3.24,1.62
B2A19,2019,Tar.off,114.2,2,83.9,41.95
B2A19,2020,Pla.med,17.925,2,32.59,16.295
B2A19,2020,Tar.off,19.365,2,72.39,36.195
B2A19,2021,Pla.med,55.335,2,87.5,43.75
B2A19,2021,Tar.off,17.555,2,67.2,33.6
B2A20,2019,Pla.lan,95.05,2,50.82,25.41
B2A20,2020,Pla.lan,41.51,2,86.593,43.2965
B2A20,2021,Pla.lan,51.15,2,288.2,144.1
B2A21,2019,Cre.bie,0,8,15.2,1.9
B2A21,2019,Gal.mol,65.18,8,99.8,12.475
B2A21,2019,Leo.his,142.4,8,143.6,17.95
B2A21,2019,Lot.cor,55.32,8,31.3,3.9125
B2A21,2019,Med.lup,0,8,39.72,4.965
B2A21,2019,Pla.med,6.62,8,3.24,0.405
B2A21,2019,San.off,18.2,8,28.2,3.525
B2A21,2020,Cre.bie,0,8,11.12,1.39
B2A21,2020,Gal.mol,73.255,8,88.296,11.037
B2A21,2020,Leo.his,116.15,8,179.31,22.41375
B2A21,2020,Lot.cor,40.64,8,4.851,0.606375
B2A21,2020,Med.lup,7.085,8,4.42,0.5525
B2A21,2020,Pla.med,5.42,8,32.59,4.07375
B2A21,2020,San.off,0,8,7.21,0.90125
B2A21,2021,Cre.bie,1.57,8,208.7,26.0875
B2A21,2021,Gal.mol,70.5,8,391,48.875
B2A21,2021,Leo.his,155.95,8,158.3,19.7875
B2A21,2021,Lot.cor,50.415,8,2.54,0.3175
B2A21,2021,Med.lup,4.28,8,64.6,8.075
B2A21,2021,Pla.med,12.935,8,87.5,10.9375
B2A21,2021,San.off,0,8,44.11,5.51375
B2A22,2019,Ach.mil,36.85,16,180.4,11.275
B2A22,2019,Cen.jac,0,16,278.1,17.38125
B2A22,2019,Lat.pra,2.815,16,17.12,1.07
B2A22,2019,Lot.cor,0,16,31.3,1.95625
B2A22,2019,Poa.tri,10.97,16,7.86,0.49125
B2A22,2019,Rum.ace,0.595,16,3.87,0.241875
B2A22,2019,San.off,0,16,28.2,1.7625
B2A22,2019,Tri.hyb,0,16,124.8,7.8
B2A22,2019,Tri.rep,0,16,12.73,0.795625
B2A22,2019,Vic.cra,0,16,41.2,2.575
B2A22,2020,Ach.mil,48.25,16,80.181,5.0113125
B2A22,2020,Cen.jac,0.005,16,151.223,9.4514375
B2A22,2020,Lat.pra,1.665,16,7.071,0.4419375
B2A22,2020,Lot.cor,0.525,16,4.851,0.3031875
B2A22,2020,Poa.tri,2.745,16,0,0
B2A22,2020,Rum.ace,3.93,16,72.32,4.52
B2A22,2020,San.off,0.675,16,7.21,0.450625
B2A22,2020,Tri.hyb,0,16,29.05,1.815625
B2A22,2020,Tri.rep,0,16,19.78,1.23625
B2A22,2020,Vic.cra,1.655,16,41.51,2.594375
B2A22,2021,Ach.mil,45.665,16,89.4,5.5875
B2A22,2021,Cen.jac,0,16,88.1,5.50625
B2A22,2021,Lat.pra,13.15,16,37.2,2.325
B2A22,2021,Lot.cor,0.38,16,2.54,0.15875
B2A22,2021,Poa.tri,22.18,16,1.9,0.11875
B2A22,2021,Rum.ace,0.24,16,27.3,1.70625
B2A22,2021,San.off,0,16,44.11,2.756875
B2A22,2021,Tri.hyb,0,16,37.88,2.3675
B2A22,2021,Tri.rep,0,16,12.29,0.768125
B2A22,2021,Vic.cra,16.51,16,14.4,0.9
B3A02,2019,Car.car,3.68,2,107.4,53.7
B3A02,2020,Car.car,0,2,0,0
B3A02,2021,Car.car,NA,2,0.57,0.285
B3A03,2019,Pla.med,0,4,3.24,0.81
B3A03,2019,Tri.hyb,0,4,124.8,31.2
B3A03,2019,Vic.cra,29.63,4,41.2,10.3
B3A03,2020,Pla.med,15.815,4,32.59,8.1475
B3A03,2020,Tri.hyb,0,4,29.05,7.2625
B3A03,2020,Vic.cra,33.99,4,41.51,10.3775
B3A03,2021,Pla.med,36.085,4,87.5,21.875
B3A03,2021,Tri.hyb,3.45,4,37.88,9.47
B3A03,2021,Vic.cra,78.52,4,14.4,3.6
B3A04,2019,Alo.pra,73.36,8,183.6,22.95
B3A04,2019,Arr.ela,79.15,8,196.9,24.6125
B3A04,2019,Dac.glo,50.405,8,209.8,26.225
B3A04,2019,Fes.rub,16.56,8,130.9,16.3625
B3A04,2019,Hol.lan,0,8,5.64,0.705
B3A04,2019,Poa.tri,6.085,8,7.86,0.9825
B3A04,2020,Alo.pra,44.46,8,186.5,23.3125
B3A04,2020,Arr.ela,37.21,8,114.04,14.255
B3A04,2020,Dac.glo,21.225,8,25.12,3.14
B3A04,2020,Fes.rub,16.205,8,36.98,4.6225
B3A04,2020,Hol.lan,0.67,8,48.15,6.01875
B3A04,2020,Poa.tri,0,8,0,0
B3A04,2021,Alo.pra,92.15,8,254.2,31.775
B3A04,2021,Arr.ela,126.9,8,32.61,4.07625
B3A04,2021,Dac.glo,37.84,8,118.8,14.85
B3A04,2021,Fes.rub,19.235,8,91,11.375
B3A04,2021,Hol.lan,0,8,24.31,3.03875
B3A04,2021,Poa.tri,0.635,8,1.9,0.2375
B3A05,2019,Ant.odo,0,8,13.5,1.6875
B3A05,2019,Ant.syl,0,8,0,0
B3A05,2019,Bro.ere,473.5,8,312.6,39.075
B3A05,2019,Leu.vul,3.845,8,159.51,19.93875
B3A05,2019,Lot.cor,78.685,8,31.3,3.9125
B3A05,2019,Poa.tri,19.575,8,7.86,0.9825
B3A05,2019,Tri.hyb,0,8,124.8,15.6
B3A05,2020,Ant.odo,0,8,0,0
B3A05,2020,Ant.syl,0,8,2.605,0.325625
B3A05,2020,Bro.ere,220.955,8,251.26,31.4075
